"rules 3 .",-1006.2,-1088.55,S
"BAD MSG:P",-616.56,-597.03,P
i ' m a ch",-368.12,-343.75,P
URL: http:",-98.17,-103.14,S
"creditfix",-199.54,-187.36,P
"sum : ' t",-3913.88,-4205.76,S
we ' ll sh",-210.24,-187.34,P
"iatl 14 :",-90.09,-116.92,S
"well, fro",-783.58,-845.55,S
"grants - ",-350.2,-372.09,S
"credit su",-437.13,-453.27,S
"On Fri, 2",-220.97,-239.56,S
"GLM> Hate",-2763.1,-2875.82,S
"mans pc g",-456.76,-412.83,P
"Bart Scha",-1136.97,-1173.64,S
"dumb blon",-150.03,-152.07,S
"get great",-121.75,-106.95,P
"fw : urge",-597.4,-626.23,S
"breaking ",-2969.37,-2802.78,P
"spanish i",-1019.25,-1176.81,S
"Norton AD",-592.47,-542.1,P
"re : weat",-935.88,-981.85,S
"GET HIGH.",-476.85,-429.85,P
freemortga",-113.18,-98.9,P
"checking ",-295.22,-293.88,P
"urgent ed",-237.86,-244.09,S
re [ 10 ] ",-29.03,-34.0,S
"On Wed, A",-297.78,-316.0,S
"hiv , hiv",-289.95,-263.59,P
"Yes, the ",-583.83,-602.33,S
"Folks, So",-236.22,-241.45,S
"applicati",-268.04,-261.97,P
"Congratul",-608.86,-581.05,P
"re : mete",-1515.68,-1719.81,S
noram offs",-80.89,-76.63,P
"Um, you'v",-631.08,-664.37,S
"edison mi",-787.64,-811.67,S
"├»┬┐┬¢├»┬",-643.06,-514.43,P
"= ? iso -",-132.05,-124.67,P
"mcle semi",-566.7,-554.92,P
├»┬┐┬¢├»┬┐",-27.19,-25.89,P
"reach new",-115.53,-114.12,P
"Hi.Dave C",-223.65,-245.13,S
"reply req",-589.09,-599.4,S
"re : var ",-79.92,-90.08,S
"re : vide",-255.15,-275.68,S
get a free",-39.25,-37.43,P
"the momen",-3192.98,-2919.62,P
"Tech Upda",-1749.39,-1789.83,S
" email.  ",-1035.01,-1071.03,S
"urgent hi",-366.73,-351.86,P
best pharr",-126.35,-113.26,P
empty",-8.75,-8.4,P
"californi",-1038.78,-1094.13,S
"call for ",-483.85,-566.22,S
"Copyright",-67.46,-66.61,P
"see to th",-1409.45,-1327.68,P
"ipa fonts",-230.0,-265.33,S
empty",-8.75,-8.4,P
"affordabl",-356.71,-336.63,P
"http://yo",-458.99,-467.02,S
"On Thu, A",-544.32,-560.22,S
"april , a",-188.1,-211.43,S
"SPECIAL S",-1454.67,-1365.43,P
"tricky be",-1197.77,-1244.13,S
"re : prog",-429.67,-474.82,S
Nova Nova ",-114.15,-124.56,S
child lang",-293.3,-331.09,S
Rare Virgi",-182.83,-188.29,S
"revision ",-28.76,-34.47,S
request su",-190.52,-193.76,S
"hi , pali",-134.55,-134.51,P
"taint . o",-357.39,-331.21,P
"continent",-146.95,-164.67,S
"lexical s",-1975.38,-2353.35,S
"re : gene",-441.39,-483.34,S
"buy viagr",-148.13,-133.27,P
the whole ",-266.3,-246.5,P
"On Thu, 2",-172.17,-183.09,S
"functiona",-1441.56,-1735.51,S
"hiring at",-199.69,-205.98,S
"george ad",-2238.3,-2281.27,S
listas fre",-245.4,-241.92,P
empty",-8.75,-8.4,P
"encyclope",-2172.84,-2582.1,S
<> Get up ",-327.67,-304.3,P
"ucla dept",-5343.49,-6055.48,S
"re : have",-862.89,-931.21,S
"This may ",-315.64,-324.06,S
"MR MABO L",-986.99,-924.16,P
"hpl books",-235.29,-241.95,S
"all graph",-492.76,-392.7,P
"relative ",-258.69,-297.84,S
"asllrp / ",-1024.33,-1201.97,S
"ferne tir",-2592.46,-2431.19,P
"saiba com",-69.67,-59.3,P
need your ",-193.82,-177.7,P
"perfect l",-285.94,-249.72,P
"re : 6 . ",-378.83,-404.58,S
"fw : sep ",-52.02,-61.31,S
"amatuer m",-216.06,-211.31,P
"Halloeche",-106.73,-109.09,S
"creativit",-812.24,-839.76,S
"job # 104",-234.99,-242.63,S
"all graph",-500.77,-394.62,P
"re : risk",-503.29,-536.54,S
"3 . 417 c",-944.92,-1101.13,S
"question ",-242.48,-239.57,P
"hi ! * * ",-8796.21,-8294.38,P
"txu fuel ",-73.03,-78.27,S
accomplish",-6.94,-7.42,S
"Lowest Ra",-335.48,-317.94,P
"united wa",-2162.39,-2194.25,S
"davis app",-2086.49,-2207.29,S
"Lowest ra",-176.74,-159.26,P
"re : corr",-528.02,-595.4,S
empty",-8.75,-8.4,P
"what happ",-1554.53,-1505.46,P
"i know yo",-720.4,-666.81,P
"wholes an",-909.86,-1065.01,S
"it works ",-403.92,-371.36,P
"linguist ",-1380.21,-1502.18,S
"sexually ",-506.03,-478.46,P
"GET FREE ",-103.47,-94.54,P
empty",-8.75,-8.4,P
"ok, so if",-255.93,-269.57,S
"crown ene",-784.97,-797.22,S
"re : noms",-147.7,-163.57,S
"re : netc",-484.72,-525.3,S
"sum : obj",-3563.87,-3981.76,S
"history o",-529.69,-583.91,S
wip report",-63.8,-68.15,S
"hpl meter",-279.97,-320.94,S
" Don't ge",-1013.03,-908.82,P
"take onli",-265.8,-250.38,P
"how far c",-210.22,-203.43,P
"On Tue, 1",-341.78,-370.29,S
"keep your",-1691.87,-1586.02,P
"available",-2523.9,-2902.39,S
I just suc",-47.25,-49.75,S
"cheating ",-174.57,-168.44,P
"fw : www ",-570.59,-647.13,S
"toners an",-459.64,-415.11,P
"URL: http",-799.74,-827.24,S
"instructi",-459.05,-440.82,P
"a sneak p",-127.59,-120.86,P
"On Mon, 2",-736.46,-768.57,S
empty",-8.75,-8.4,P
"young don",-460.69,-446.14,P
"yellowish",-557.36,-495.23,P
"cheapestt",-62.65,-57.35,P
"eol activ",-86.28,-96.51,S
"summary o",-1939.39,-2185.83,S
"Opportuni",-575.59,-529.78,P
"clear ben",-651.73,-604.22,P
"short pos",-567.54,-607.11,S
"Once we t",-2900.26,-3072.6,S
"what non-",-221.9,-259.82,S
"revisedt",-771.72,-826.49,S
"computati",-1300.95,-1534.03,S
actual num",-300.36,-325.01,S
"congrats ",-8.18,-12.04,S
"accents :",-3373.1,-3623.63,S
"URL: http",-151.83,-155.69,S
"Direct Em",-1819.53,-1730.65,P
"secrets o",-1213.6,-1141.95,P
"producer ",-545.58,-590.35,S
"adjective",-312.21,-355.46,S
"start dat",-79.14,-89.95,S
"ews mid -",-257.61,-284.35,S
"solid mor",-229.25,-215.67,P
"bilingual",-2521.86,-2763.4,S
"security ",-379.12,-362.81,P
"your trus",-159.8,-141.5,P
"What I un",-313.45,-317.36,S
">How woul",-178.53,-192.98,S
"please gr",-147.41,-146.67,P
"Forwarded",-318.85,-320.09,S
monthly we",-123.01,-131.38,S
"the reaso",-488.83,-434.2,P
"lowest pr",-858.85,-792.26,P
"femmerol ",-205.39,-190.23,P
"re : fina",-450.37,-483.92,S
"get great",-121.75,-106.95,P
"http://ww",-193.58,-202.12,S
"highest g",-3350.41,-3085.81,P
"URL: http",-83.53,-80.44,P
"On Tue, 2",-473.56,-498.84,S
"start dat",-269.79,-316.27,S
"The Unite",-668.28,-631.2,P
"On Mon, 0",-480.85,-507.09,S
"analyst c",-428.75,-470.81,S
"re : inte",-307.65,-351.69,S
"On Fri, A",-88.91,-96.15,S
"Dear Cand",-720.42,-724.53,S
"9 receive",-462.56,-444.15,P
global oct",-63.97,-71.13,S
"big news ",-2046.11,-1836.86,P
"MCLE Semi",-415.51,-406.87,P
"re : base",-286.82,-317.54,S
"initial m",-397.89,-430.66,S
supple and",-230.93,-219.49,P
"OWOLABI &",-1018.8,-966.96,P
"Is there ",-194.53,-212.04,S
"R. A. Het",-5547.02,-5738.44,S
"Digital A",-1969.95,-1950.47,P
"teach and",-675.97,-645.8,P
"URL: http",-57.67,-56.18,P
"new uci d",-2562.36,-2874.27,S
"ets plann",-63.12,-65.58,S
"Quoting P",-509.84,-527.09,S
"revisedn",-113.49,-126.85,S
brcc women",-105.28,-101.57,P
"On Monday",-423.46,-449.27,S
branded so",-74.89,-70.03,P
why not st",-48.97,-45.13,P
re : tenas",-70.31,-73.77,S
"2nd call ",-1123.74,-1362.84,S
"set & for",-365.56,-353.54,P
Our Loan P",-355.16,-311.44,P
young slut",-93.41,-84.9,P
"re : 6 . ",-1440.2,-1572.95,S
"int ' l d",-1590.91,-1673.99,S
super size",-35.01,-27.54,P
"marketing",-322.81,-301.85,P
get a free",-13.0,-11.37,P
"re : 2002",-640.74,-692.55,S
"job : jap",-590.13,-641.1,S
"year end ",-755.65,-832.85,S
"sum : reg",-2250.6,-2642.62,S
"skytop sa",-2632.17,-2564.52,P
"> * FoRK ",-200.75,-206.23,S
"south sla",-147.1,-170.98,S
"the next ",-2841.53,-2610.98,P
"azalea go",-2012.18,-1868.11,P
"important",-593.71,-542.5,P
"make more",-748.04,-712.79,P
"cfp : wor",-2871.64,-3243.68,S
"like to c",-489.38,-516.47,S
"citizens ",-787.72,-825.52,S
there is a",-379.93,-346.26,P
"re : cms ",-352.85,-386.25,S
"march ny ",-745.35,-820.28,S
"real - ti",-499.77,-513.03,S
Untitled D",-54.64,-47.66,P
empty",-8.75,-8.4,P
"semantics",-927.4,-1087.74,S
"retention",-1017.7,-1123.92,S
"> Serious",-426.13,-424.0,P
"Then agai",-219.88,-233.47,S
"complexit",-197.73,-216.73,S
"you may w",-540.48,-511.74,P
empty",-8.75,-8.4,P
empty",-8.75,-8.4,P
"re : hi t",-547.89,-565.72,S
"re : high",-846.61,-900.52,S
"I've seen",-2747.55,-2860.14,S
"re : your",-696.71,-651.84,P
"All,Is it",-407.22,-400.66,P
"su - per ",-162.03,-142.74,P
"linguisti",-408.31,-447.3,S
"ice conti",-1927.76,-2022.04,S
still wann",-184.06,-177.76,P
">>>>> J =",-215.08,-227.71,S
"When I re",-127.57,-127.45,P
"christmas",-418.8,-437.19,S
"On Wed, 2",-896.57,-928.21,S
"re : coas",-129.44,-151.2,S
"Sorted.  ",-312.81,-319.97,S
"In articl",-425.15,-446.17,S
"all the s",-84.07,-84.37,S
"californi",-2829.82,-2960.47,S
"here is y",-548.19,-509.35,P
"great ide",-197.06,-176.17,P
= ? utf - ",-128.21,-116.85,P
"re : meta",-2113.51,-2230.14,S
"thanks fo",-828.88,-808.92,P
"job in in",-360.51,-439.59,S
"10 / 27 /",-294.08,-303.88,S
untitledGe",-65.83,-52.62,P
"start dat",-79.14,-89.95,S
"John P. L",-197.65,-213.54,S
"China's r",-1465.93,-1398.53,P
"salt 9 ca",-704.76,-824.49,S
"eprm 2001",-387.82,-416.4,S
"Dear user",-278.32,-264.11,P
global ris",-64.57,-69.42,S
"Matthias ",-129.49,-137.6,S
"URL: http",-80.9,-88.43,S
"Dear Frie",-1160.83,-1121.31,P
75 % off f",-77.65,-69.21,P
"URL: http",-100.02,-100.69,S
empty",-8.75,-8.4,P
"salk insi",-476.78,-550.25,S
"hpl nom f",-19.89,-23.36,S
"ppsn - v ",-600.29,-674.34,S
"   Date: ",-1489.16,-1573.01,S
"Save up t",-301.57,-274.68,P
"schedule ",-670.26,-767.58,S
"I have so",-2917.65,-3064.35,S
"you have ",-222.75,-193.86,P
"blue hors",-311.26,-307.84,P
"spanish a",-2146.4,-2400.55,S
"ena sales",-1157.59,-1217.07,S
"do you kn",-66.46,-72.47,S
"In a mess",-658.56,-696.54,S
"tenaska i",-184.86,-200.21,S
"It's all ",-1156.77,-1201.45,S
"IGTTVol. ",-4020.95,-3906.66,P
"request h",-873.86,-941.86,S
"new books",-959.71,-1120.7,S
"On Fri, 1",-112.87,-117.35,S
"How are y",-1208.55,-1128.71,P
"free y2k ",-362.17,-349.88,P
"11 / 30 a",-657.79,-753.43,S
"On Tue, 2",-1554.56,-1608.94,S
"get your ",-614.34,-597.93,P
"Does anyo",-133.82,-150.59,S
"Once upon",-500.37,-523.28,S
"URL: http",-48.89,-55.04,S
"re : enro",-1041.58,-1109.0,S
--]--] Any",-78.41,-79.47,S
"a cry for",-1536.43,-1444.58,P
"On 9/8/02",-564.18,-604.25,S
"Matthias ",-185.29,-197.6,S
"re : cont",-401.61,-427.14,S
"journees ",-752.35,-772.6,S
"desk to d",-180.37,-195.46,S
"do it for",-445.16,-391.49,P
"announcem",-334.89,-392.92,S
"Buyers Al",-1093.9,-1039.03,P
"Buyer's A",-1308.16,-1275.6,P
"pictures ",-246.02,-245.76,P
chess boar",-35.66,-37.77,S
"bod agend",-330.68,-370.84,S
"lrec work",-4224.99,-4688.62,S
"tw shippe",-84.5,-94.55,S
"he has $ ",-586.43,-583.74,P
"are you c",-869.35,-819.46,P
"software ",-516.48,-452.06,P
"that why ",-534.4,-551.62,S
cs structu",-44.31,-48.08,S
"Craig R.H",-670.78,-694.78,S
"largest c",-214.88,-196.27,P
"On Tue, 2",-331.81,-351.85,S
aep contac",-25.26,-25.15,P
"fw : susp",-310.96,-336.77,S
"are you r",-164.5,-142.79,P
entex adju",-225.07,-236.92,S
"workshop ",-343.23,-379.97,S
">>>Robert",-977.86,-1035.77,S
"no rest f",-1062.99,-1090.86,S
"> Someone",-656.03,-680.0,S
"crosstex ",-379.16,-421.5,S
"┬í ┬í pr├",-604.43,-584.73,P
webmaster ",-75.04,-69.95,P
"paintball",-212.13,-207.49,P
"aep - hpl",-510.8,-548.86,S
empty",-8.75,-8.4,P
"gain the ",-229.67,-207.16,P
"NASA Plan",-203.51,-213.13,S
"oops, I a",-38.98,-38.82,P
"deforest ",-135.95,-132.06,P
">>>>> J =",-646.43,-682.36,S
"expecting",-1703.5,-1573.82,P
"confident",-705.72,-673.79,P
"fw : [ be",-331.54,-307.66,P
"chicago o",-1037.23,-888.81,P
"DEAR HOME",-648.76,-574.47,P
"URL: http",-66.87,-67.04,S
"vAmerica'",-2420.36,-2227.2,P
"icslp abs",-3534.26,-4109.75,S
"extend de",-168.34,-194.14,S
"hi vince ",-1356.25,-1422.57,S
"your risk",-290.1,-294.47,S
"On Januar",-374.45,-341.67,P
"self - im",-852.93,-798.66,P
"PGP SIGNE",-2341.49,-2451.55,S
"fw : frih",-338.03,-351.0,S
├á├ú├Á├ó├×",-13.71,-12.42,P
"sigphon98",-2182.17,-2507.07,S
"So then, ",-357.4,-373.94,S
"fw : ener",-8685.27,-8987.63,S
"tag + 199",-2123.49,-2465.12,S
"re : carl",-452.36,-511.91,S
"nice pro ",-100.51,-89.35,P
want a rol",-16.24,-13.98,P
per john h",-68.64,-72.59,S
"mega nnee",-422.09,-388.64,P
need your ",-180.38,-164.78,P
"bounce sk",-841.95,-821.49,P
"gpg organ",-565.04,-592.85,S
soft at in",-153.48,-132.37,P
"re : purg",-929.87,-981.18,S
"fw : powe",-461.88,-515.51,S
"claim a l",-538.08,-500.53,P
"iccs-95 x",-2077.32,-2385.87,S
"On Mon, 3",-191.9,-207.6,S
"following",-838.81,-963.55,S
"URL: http",-198.97,-197.68,P
"employmen",-670.75,-735.49,S
"=========",-96.51,-99.64,S
empty",-8.75,-8.4,P
"avistar u",-968.72,-1020.18,S
"from dr n",-1423.77,-1322.27,P
"O utensil",-249.98,-258.29,S
fw : its a",-1665.97,-1508.02,P
"mid year ",-338.21,-358.91,S
"query : f",-246.59,-269.68,S
can ' t dr",-149.32,-145.59,P
"URL: http",-47.87,-48.92,S
"http://on",-2534.75,-2622.94,S
"re : rt c",-391.08,-420.16,S
"officials",-2862.53,-3050.26,S
"ebay orde",-963.41,-889.6,P
"summary :",-1031.31,-1219.8,S
you need t",-128.46,-122.55,P
"Do you Ha",-446.64,-382.5,P
"Quoting N",-293.41,-316.56,S
"ets year ",-1518.14,-1611.98,S
"ferc rest",-2748.34,-2886.49,S
"txu fuels",-164.67,-191.52,S
"Wow, thre",-75.01,-76.28,S
"On Friday",-353.18,-363.39,S
"painn kil",-46.12,-40.84,P
"THE ULTIM",-9236.04,-8726.73,P
"start dat",-79.14,-89.95,S
"cognitive",-3532.85,-3975.23,S
"An├é┬á├é┬",-488.06,-494.36,S
"why wait ",-490.64,-454.79,P
"ladies n ",-237.53,-215.41,P
"english o",-517.19,-582.19,S
To opt-out",-8.29,-6.5,P
"Dear,sir ",-596.89,-567.13,P
"interrupt",-107.52,-125.66,S
"logistics",-263.1,-291.9,S
re : make ",-18.08,-17.9,P
"make $ 10",-1375.99,-1327.45,P
"re : 98 -",-278.45,-303.46,S
"If you're",-112.99,-115.04,S
"the cre '",-726.04,-759.66,S
request su",-208.73,-214.26,S
"epson ink",-316.8,-275.37,P
"24th univ",-160.0,-211.8,S
"premium r",-389.35,-364.53,P
"On Thu, 8",-197.71,-203.13,S
"promotion",-256.72,-269.25,S
"How would",-362.82,-340.92,P
empty",-8.75,-8.4,P
a new begi",-342.01,-329.53,P
"year end ",-697.71,-763.08,S
empty",-8.75,-8.4,P
├í ┬¿ ┬í ├",-14.01,-11.32,P
"la themat",-1677.38,-1792.11,S
".stbtm {	",-370.1,-350.35,P
"escol ' 9",-2011.74,-2479.84,S
"a very pr",-1522.01,-1419.58,P
"your delt",-1296.53,-1296.44,P
"a applica",-237.3,-260.63,S
"fw : west",-423.63,-468.9,S
"japanese ",-675.41,-782.48,S
"harold or",-532.65,-617.78,S
oem softwa",-134.02,-115.96,P
"rfp dated",-288.32,-294.13,S
"enrononli",-143.73,-154.81,S
"revisions",-77.83,-88.99,S
empty",-8.75,-8.4,P
"fw : enro",-10032.41,-10491.56,S
"hpl nom f",-19.89,-23.36,S
"new book ",-840.34,-934.32,S
"2 nd mess",-824.11,-935.46,S
"Yes - I w",-398.73,-445.36,S
"URL: http",-443.87,-466.27,S
"i know yo",-648.55,-597.84,P
"URL: http",-56.42,-62.99,S
"syntax c ",-1270.65,-1449.89,S
"query : ?",-499.19,-534.19,S
"fca offrr",-358.87,-334.3,P
"if you ar",-5657.19,-5188.31,P
"Niall O B",-414.03,-450.66,S
"bankruptc",-498.14,-531.68,S
"historica",-706.69,-815.37,S
"Hi, I'm t",-963.74,-1038.16,S
"DEAR HOME",-668.44,-594.19,P
"have the ",-350.51,-334.58,P
"get cheap",-265.08,-234.79,P
empty",-8.75,-8.4,P
"Software ",-3061.56,-3085.7,S
"failure n",-970.55,-940.81,P
"summer in",-873.51,-957.21,S
"Thanks Co",-455.07,-469.78,S
"aerosol l",-402.41,-373.65,P
"* * * spa",-7218.69,-6987.74,P
"Once upon",-589.96,-619.62,S
"perfect l",-279.93,-244.15,P
"best onli",-289.51,-253.88,P
"beaumont ",-603.25,-657.34,S
"this comp",-2954.28,-2807.93,P
"fw : enro",-6459.92,-6554.36,S
marisol as",-298.56,-276.73,P
"re : time",-434.62,-478.43,S
"re : ff v",-159.66,-166.78,S
"great x -",-1374.81,-1327.73,P
low price ",-29.19,-25.56,P
"re : 6 . ",-851.32,-920.03,S
"attn : i ",-673.94,-642.26,P
"re : mila",-516.21,-489.88,P
"0,Subject",-15795.09,-14862.21,P
"we are th",-108.45,-97.29,P
"october 2",-143.99,-152.98,S
"labphon6 ",-184.43,-229.04,S
"saw this ",-556.72,-595.17,S
"increase ",-192.09,-180.28,P
"re : how ",-229.68,-205.9,P
"re : gtv ",-1290.81,-1419.8,S
"my websit",-299.91,-282.82,P
"congrats ",-291.02,-280.05,P
"bigger is",-224.25,-221.01,P
"nlp jobs ",-678.98,-736.14,S
"forensic ",-1911.7,-2126.22,S
"re : recr",-1371.29,-1438.78,S
"holiday s",-1117.04,-1121.55,S
"wholes an",-445.45,-486.13,S
"URL: http",-31.55,-33.28,S
"lacl98 ( ",-1447.62,-1717.66,S
"kern rive",-1843.22,-2002.33,S
"strike wh",-611.44,-557.64,P
"re : 5 . ",-476.1,-545.24,S
"are most ",-1484.91,-1632.88,S
accomplish",-85.48,-107.27,S
"tls 1997 ",-1046.23,-1245.9,S
empty",-8.75,-8.4,P
"enrononli",-4479.99,-4850.59,S
"On Thu, A",-676.62,-712.93,S
informatio",-769.38,-729.2,P
impotency ",-3497.63,-3195.51,P
"here, for",-124.32,-125.25,S
"fw : 2002",-142.98,-161.18,S
"update on",-1804.39,-1906.98,S
are you in",-196.15,-184.5,P
"Kerry Nic",-564.54,-584.5,S
"If I have",-213.12,-223.95,S
"start dat",-79.14,-89.95,S
"cleburne ",-213.35,-234.55,S
we will gu",-95.09,-90.99,P
semiotic c",-21.17,-24.06,S
"URL: http",-93.76,-90.95,P
Natures Ow",-74.63,-70.73,P
. jif .",-0.5,-0.93,S
"sci - fi ",-282.12,-287.82,S
"re : fw :",-281.11,-300.44,S
one more .",-51.61,-52.48,S
"web page ",-245.29,-302.77,S
"re : vari",-1745.66,-1857.11,S
"doing cla",-258.67,-251.52,P
"zzzz@spam",-273.14,-297.5,S
"INTEREST ",-214.37,-191.63,P
"ena analy",-713.22,-751.38,S
"re : rabi",-468.7,-483.07,S
"fw : cont",-490.35,-531.35,S
"take adva",-177.58,-164.82,P
"extra cha",-329.29,-302.57,P
online pha",-30.96,-28.68,P
"Internet ",-847.52,-807.04,P
"re : foll",-605.13,-645.81,S
"are you r",-172.14,-150.68,P
"draft org",-1075.87,-1172.63,S
E-Marketin",-145.34,-132.06,P
"On Mon, 2",-360.08,-376.11,S
"  ...that",-350.63,-355.54,S
"no touch ",-419.31,-430.27,S
"aggressiv",-1678.85,-1579.4,P
"enrononli",-691.87,-733.68,S
"lockdown ",-194.12,-188.45,P
organizati",-122.76,-134.52,S
"tw bullet",-1716.08,-1852.08,S
"re : more",-1294.86,-1360.3,S
"books : u",-1032.15,-1141.88,S
empty",-8.75,-8.4,P
"Take Cont",-694.49,-630.47,P
cheapest d",-1678.68,-1518.33,P
"YOUR DEGR",-921.96,-916.18,P
"HAS YOUR ",-210.08,-198.16,P
"re : pers",-2280.93,-2377.75,S
"business ",-418.08,-420.64,S
"like the ",-339.09,-362.4,S
"fresh chi",-3297.2,-3665.26,S
">>> Skip ",-276.22,-296.96,S
"axiomatic",-1257.58,-1479.28,S
"sum : rec",-5788.28,-6283.85,S
"informati",-459.85,-411.41,P
empty",-8.75,-8.4,P
"re : risk",-575.07,-635.45,S
"[ ilug ] ",-1410.59,-1316.15,P
"job annou",-280.6,-345.71,S
"futuresig",-617.36,-588.7,P
"On Friday",-291.34,-295.25,S
"call for ",-1484.78,-1723.18,S
"natural g",-177.25,-191.25,S
empty",-8.75,-8.4,P
"Thanks fo",-190.1,-201.94,S
"summary :",-1897.13,-2124.68,S
"wintermut",-323.83,-342.81,S
"the next ",-3123.59,-2864.91,P
"re : a re",-233.05,-259.61,S
Accept Cre",-30.79,-28.94,P
empty",-8.75,-8.4,P
"Once upon",-319.06,-330.18,S
"Dear Home",-408.59,-369.75,P
"linguisti",-1827.29,-2155.79,S
free merch",-291.3,-263.24,P
"manual wi",-629.35,-675.86,S
"december ",-276.41,-308.52,S
empty",-8.75,-8.4,P
"URL: http",-49.75,-46.28,P
"important",-1385.92,-1457.81,S
"please up",-864.41,-834.78,P
felicitaci",-0.5,-0.93,S
"need a ne",-586.81,-555.31,P
"Once upon",-436.3,-467.53,S
"Update of",-390.92,-413.37,S
82 % off f",-238.28,-231.73,P
"Paul Jakm",-379.71,-402.34,S
"On Sat, 2",-661.55,-681.14,S
"in the he",-343.74,-317.91,P
"We are Lo",-391.0,-360.4,P
"developme",-913.03,-988.45,S
"FREE Moto",-395.23,-367.81,P
"Once upon",-276.98,-296.72,S
"stop wast",-130.51,-125.32,P
"On Tue, 2",-636.94,-668.76,S
"toshiba c",-887.06,-829.59,P
"├é┬áIncre",-825.88,-766.7,P
"fw : tw f",-1804.87,-1937.21,S
do yoursel",-2207.0,-1931.91,P
"sem : toc",-60.38,-65.01,S
">  >Tom R",-202.54,-202.12,P
empty",-8.75,-8.4,P
"think tha",-1521.47,-1609.78,S
"mt summit",-138.98,-151.59,S
"paliourg ",-157.54,-140.97,P
empty",-8.75,-8.4,P
"Quoting W",-128.41,-150.82,S
"call for ",-221.57,-267.43,S
"re : rich",-510.28,-562.89,S
"semantics",-1571.99,-1882.65,S
stronger a",-226.72,-205.07,P
"case-mark",-151.16,-164.05,S
"good news",-633.14,-613.97,P
"re : your",-1710.09,-1872.34,S
"happy hou",-230.07,-237.02,S
"Shouldn't",-783.7,-828.84,S
"-----BEGI",-92.7,-102.92,S
"ship chan",-140.71,-157.66,S
"Aaron sez",-203.55,-207.98,S
"endangere",-150.45,-169.43,S
"Hi,has an",-237.53,-248.67,S
florida pr",-137.11,-146.52,S
"psycholin",-514.34,-567.28,S
"follow - ",-198.03,-193.52,P
"submit 60",-512.82,-496.32,P
"colstrip ",-234.78,-246.04,S
"hedging v",-142.32,-159.38,S
"Get Your ",-851.45,-789.39,P
"sum : ten",-2190.07,-2668.99,S
"  You sho",-464.27,-478.33,S
"meter 687",-160.25,-183.5,S
vicodin an",-56.92,-52.03,P
"coling-ac",-144.05,-159.37,S
"morpholog",-3131.72,-3702.66,S
astounding",-34.7,-31.12,P
"new books",-977.8,-1075.36,S
"Did you h",-160.59,-138.94,P
"Message--",-2784.57,-2965.67,S
"buyer bew",-243.07,-230.94,P
"etc - eve",-401.57,-407.59,S
"stop payi",-1273.48,-1200.33,P
"power pic",-1983.6,-1840.64,P
"[Tim]> My",-227.26,-239.2,S
"propose t",-951.22,-980.93,S
"phonetics",-1269.8,-1509.52,S
URL: http:",-0.5,-0.93,S
"fw : plan",-782.19,-837.86,S
"job annou",-544.37,-661.91,S
"socioling",-1076.78,-1202.6,S
"sum : had",-792.53,-839.4,S
"montana p",-658.97,-681.53,S
"Cool - I ",-265.64,-272.41,S
"Adam Gory",-57.42,-62.45,S
"could of ",-445.1,-492.15,S
"hi paliou",-492.39,-418.46,P
"A:link {T",-1461.05,-1363.5,P
"fw : cash",-200.87,-205.07,S
"re : inte",-538.26,-575.4,S
"book : ph",-598.7,-707.76,S
"re : hi ,",-233.67,-229.22,P
"impress y",-501.06,-438.95,P
"AFFORDABL",-446.61,-423.05,P
"re : here",-679.25,-675.35,P
"Hi allI h",-534.26,-562.85,S
"re : ut s",-368.4,-396.62,S
"re : mutu",-203.58,-220.06,S
"CVS users",-190.48,-196.29,S
"IMPORTANT",-432.41,-410.77,P
"On Thursd",-282.96,-294.58,S
"re : requ",-357.34,-378.59,S
"re : tena",-47.71,-47.18,P
"fyi : for",-1341.95,-1355.59,S
"deal chan",-167.42,-175.41,S
"calpine d",-96.78,-109.25,S
"aisb-95 s",-6779.88,-7802.37,S
"earn 100 ",-690.16,-639.8,P
"semitic l",-794.78,-926.21,S
"Mark Derr",-162.1,-175.62,S
"gls 1995 ",-4767.27,-5640.99,S
"fyi : url",-116.77,-135.59,S
"summary :",-4602.49,-5115.1,S
"semantics",-1182.8,-1355.14,S
"new book ",-1436.95,-1678.45,S
"fwd : any",-548.77,-499.87,P
"> > Ok, I",-540.48,-570.41,S
"sum : ana",-609.05,-679.15,S
"cera conf",-1687.84,-1758.3,S
"Hello, Pr",-2240.54,-2151.18,P
"URL: http",-43.28,-49.98,S
compare p ",-132.68,-117.67,P
"re : chec",-741.3,-789.0,S
"re : whh ",-3053.46,-2791.18,P
"pcmcia cd",-999.47,-940.85,P
home deliv",-92.09,-88.81,P
"enron / h",-27.75,-33.6,S
"F I N A L",-429.61,-399.76,P
"> quickie",-670.41,-714.26,S
"beaver cr",-264.97,-260.24,P
"we sell w",-883.22,-815.91,P
let us fil",-2037.45,-1781.94,P
"nels 29 p",-2531.89,-2928.34,S
"free tv -",-210.11,-194.65,P
welcome ne",-182.83,-202.08,S
"re : forw",-1467.61,-1359.87,P
"energy tr",-109.82,-117.77,S
"Hi,I'm a ",-4226.3,-3950.05,P
"I was doi",-342.9,-349.81,S
"At 12:20 ",-644.49,-685.45,S
"hpl nom f",-26.94,-31.68,S
"scil 10 :",-472.69,-609.46,S
"re : mone",-210.94,-193.93,P
"riskcente",-2298.07,-2355.12,S
"On Thu, A",-199.46,-210.12,S
"stock rad",-2277.11,-2085.22,P
